="NumÃ©ro FINESS";="SIRET";="APE";="Raison sociale";="ComplÃ©ment distribution";="Adresse";="Lieudit/BP";="Code postal";="Libelle routage";="Tel";="Fax";="Date ouvert";="Code categorie";="Lib categorie";="Code statut";="Lib statut";="Code tarif";="Lib tarif";="Code PSPH";="Lib PSPH";="FINESS juridique";="SOC:";="Discipline1";="Mode de fonctionnement1";="ClientÃ?le1";="CapacitÃ© hommes1";="CapacitÃ© femmes1";="CapacitÃ© totale1";="Discipline2";="Mode de fonctionnement2";="ClientÃ?le2";="CapacitÃ© hommes2";="CapacitÃ© femmes2";="CapacitÃ© totale2";="Discipline3";="Mode de fonctionnement3";="ClientÃ?le3";="CapacitÃ© hommes3";="CapacitÃ© femmes3";="CapacitÃ© totale3";="Discipline4";="Mode de fonctionnement4";="ClientÃ?le4";="CapacitÃ© hommes4";="CapacitÃ© femmes4";="CapacitÃ© totale4";="Discipline5";="Mode de fonctionnement5";="ClientÃ?le5";="CapacitÃ© hommes5";="CapacitÃ© femmes5";="CapacitÃ© totale5";
="850014309";="775 715 105 00505";="8810C";="ESAT AA85";="LA LARGERE";="";;="85410";="THOUARSAIS BOUILDROUX";="02 51 51 96 96 ";="02 51 51 96 97";="01 janvier 1980";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="850012436";="";="Aide par le travail pour Adultes Handicapés";="Accueil de jour et accompagnement en milieu ordinaire";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="51";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="850016650";;="8810C";="ESAT AA85 ANTENNE AIZENAY";;="19 ROUTE DU POIRE SUR VIE";="VILLAGE ARTISANAL";="85190";="AIZENAY";="02 51 37 28 59 ";="02 51 46 22 26";="23 juin 2003";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="850012436";="";="Aide par le travail pour Adultes Handicapés";="Accueil de jour et accompagnement en milieu ordinaire";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="35";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="850020603";="775 715 105 00299";="8810C";="ESAT AA85 ANTENNE STE GEMME LA PLAINE";;="ROUTE DE LUCON";="LA BREMAUDIÈRE";="85400";="STE GEMME LA PLAINE";="02 51 27 01 00 ";="02 51 27 03 01";="05 janvier 1987";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="850012436";="";="Aide par le travail pour Adultes Handicapés";="Accueil de jour et accompagnement en milieu ordinaire";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="67";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="850021742";="775 715 105 00893";="8810C";="ESAT AA85 LEBON LRSY";;="63 RUE PHILIPPE LEBON";;="85000";="LA ROCHE SUR YON";="02 51 47 88 16 ";="02 51 47 36 92";="01 janvier 1989";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="850012436";="";="Aide par le travail pour Adultes Handicapés";="Accueil de jour et accompagnement en milieu ordinaire";="Handicap psychique";="0";="0";="84";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="850023797";="750 093 312 00064";="8899B";="ESAT UTIL'85";="ZI BELLE PLACE";="16 RUE PIERRE LATECOERE";;="85000";="LA ROCHE SUR YON";="02 51 46 27 67 ";="02 51 36 28 69";="01 septembre 1991";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="850020413";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Retard Mental Léger";="0";="0";="55";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="850026311";="775 715 105 01032";="8899B";="ESAT HANDIPEPITE 85";;="58 RUE FRIEDLAND";="RESIDENCE LE GRAND PAVOIS";="85000";="LA ROCHE SUR YON";="02 51 37 28 59 ";;="05 juillet 2016";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="850012436";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="6";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860008622";="781 564 166 00036";="8810C";="ESAT DU HAUT POITOU";;="13 RUE DE MAVAULT";;="86170";="NEUVILLE DE POITOU";="05 49 43 41 82 ";="05 49 43 41 74";="13 octobre 1999";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="860793165";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Déficience Intellectuelle (sans autre indication)";="0";="0";="47";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860780535";="300 536 257 00235";="8810C";="ESAT ANDRE RIDEAU";;="RUE GARESTIER-LAPIERRE";="BP 6";="86430";="ADRIERS";="05 49 48 73 29 ";="05 49 48 96 06";="01 avril 1976";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860785237";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Déficience Intellectuelle (sans autre indication)";="0";="0";="82";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860780600";="422 626 598 00094";="8810C";="ESAT CHANTEJEAU";;="9 RUE DE CHANTEJEAU";;="86280";="ST BENOIT";="05 49 55 80 50 ";="05 49 55 80 51";="01 octobre 1972";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860793074";="";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Déficience intellectuelle";="0";="0";="102";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Handicap psychique";="0";="0";="102";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860780626";="490 151 685 00156";="8810C";="ESAT RENE JAUD";;="12 RUE DENIS PAPIN";;="86100";="CHATELLERAULT";="05 49 23 18 74 ";="05 49 85 36 51";="20 août 1973";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="860010792";="";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Déficience intellectuelle";="0";="0";="109";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Troubles du spectre de l'autisme";="0";="0";="1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860782531";="268 600 020 00922";="8810C";="ESAT ESSOR";;="233 RUE DES ENTREPRENEURS";;="86550";="MIGNALOUX BEAUVOIR";="05 49 42 25 00 ";="05 49 42 25 25";="30 novembre 1974";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="11";="Etablissement Public Départemental d'Hospitalisation";="34";="ARS / DG dotation globale";;;="860780048";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Déficience du Psychisme (Sans Autre Indication)";="0";="0";="181";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860784321";="490 151 685 00081";="8810C";="ESAT HENRI BUCHER";;="ZONE INDUSTRIELLE DE L ANJOUINIERE";="BP 4";="86370";="VIVONNE";="05 49 43 58 07 ";="05 49 43 82 28";="10 avril 1972";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="57";="DGS ARS & hébergement PCD - sous CPOM";;;="860010792";="";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Déficience intellectuelle";="0";="0";="116";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Troubles du spectre de l'autisme";="0";="0";="1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860784354";="422 626 598 00177";="8810C";="ESAT JOSEPH ROUIL";;="17 LE CABEAU";;="86400";="LIZANT";="05 49 87 31 08 ";="05 49 87 64 88";="01 septembre 1981";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860793074";="";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Déficience intellectuelle";="0";="0";="0";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860784503";="422 626 598 00276";="8810C";="ESAT LAVAUSSEAU";;="8 ROUTE DE VOUILLE";;="86470";="BOIVRE LA VALLEE";="05 49 57 86 89 ";="05 49 57 87 88";="01 septembre 1984";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860793074";="";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Handicap psychique";="0";="0";="0";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860789775";="342 572 740 00013";="8810C";="ESAT LES ATELIERS DU LOUDUNAIS";;="45 AVENUE DE OUAGADOUGOU";;="86200";="LOUDUN";="05 49 98 09 09 ";="05 49 98 15 31";="23 novembre 1987";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860793108";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Déficience Intellectuelle (sans autre indication)";="0";="0";="43";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860791342";="323 180 885 00069";="8810C";="ESAT SOURD-AVEUGLE - LA CHAUME";;="131 AVENUE DES HAUTS DE CHAUME";;="86280";="ST BENOIT";="05 49 43 65 34 ";="05 49 37 99 41";="02 décembre 1991";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860791334";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Surdi-Cécité avec ou sans troubles associés";="0";="0";="31";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860791482";="781 580 246 00028";="8810C";="ESAT JEAN DEBELUT";;="RUE DU BROUSSA";;="86800";="ST JULIEN L ARS";="05 49 56 43 66 ";="05 49 01 03 63";="04 octobre 1993";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860793090";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Déficience Intellectuelle (sans autre indication)";="0";="0";="61";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="860791516";="300 536 257 00144";="8810C";="ESAT LES FLOTTEURS POITEVINS";;="ZONE ARTISANALE DE LA CROIX CADOUE";;="86240";="SMARVES";="05 49 88 58 89 ";="05 49 52 27 31";="24 août 1992";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="860785237";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Déficience Motrice sans Troubles Associés";="0";="0";="20";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870000106";="530 342 740 00483";="8810C";="ESAT LA RIBIÈRE";;="17 RUE ARCHIMEDE";;="87000";="LIMOGES";="05 55 70 79 60 ";;="10 mars 1980";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="63";="Fondation";="34";="ARS / DG dotation globale";;;="920001419";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Retard Mental Moyen";="0";="0";="113";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870000114";="775 624 075 01409";="8810C";="ESAT EYMOUTIERS";;="8 ZA DES RIBIERES DE BUSSY";;="87120";="EYMOUTIERS";="05 55 69 22 96 ";="05 55 69 10 56";="20 février 1981";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="590799730";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="50";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870000130";="778 068 957 00035";="8810C";="ESAT DELTA PLUS BEAUBREUIL";;="95 RUE DE FOUGERAS";="BEAUBREUIL";="87280";="LIMOGES";="05 55 35 49 50 ";="05 55 35 11 15";="01 juin 1982";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="63";="Fondation";="34";="ARS / DG dotation globale";;;="870017126";="";="Aide par le travail pour Adultes Handicapés";="Semi-Internat";="Retard Mental Moyen";="0";="0";="66";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870000783";="775 716 327 00025";="8810C";="ESAT DE L'APSAH";;="104 AVENUE DES RUCHOUX";;="87060";="LIMOGES CEDEX 2";="05 55 77 14 23 ";="05 55 77 62 41";="13 novembre 1962";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="870001492";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="114";="Aide par le travail pour Adultes Handicapés";="Externat";="Cérébro lésés";="0";="0";="15";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870002201";="778 068 957 00050";="8810C";="ESAT DELTA PLUS";;="10 RUE BOILEAU";;="87350";="PANAZOL";="05 55 30 63 84 ";="05 55 06 25 20";="15 octobre 1971";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="63";="Fondation";="34";="ARS / DG dotation globale";;;="870017126";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="120";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870002284";="268 707 528 00017";="8810C";="ESAT CDTPI - SITE D'ISLE";;="18 AVENUE DES BAYLES";;="87170";="ISLE";="05 55 49 10 00 ";="05 55 49 10 19";="01 septembre 1981";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="19";="Etablissement Social et Médico-Social Départemental";="34";="ARS / DG dotation globale";;;="870008695";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Retard Mental Léger";="0";="0";="120";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870002995";="351 732 979 00197";="8810C";="ESAT LES SEILLES";;="CHEMIN DES SEILLES";;="87200";="ST JUNIEN";="05 55 43 83 40 ";="05 55 43 83 44";="01 septembre 1982";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="870007721";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Déficience intellectuelle";="0";="0";="60";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870005683";="330 242 066 00026";="8810C";="ESAT ARAI";="DOMAINE DE LA FONTAINE";="142 ROUTE DE LASCAUX";;="87240";="ST LAURENT LES EGLISES";="05 55 56 58 92 ";="05 55 56 51 09";="15 mars 1984";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="870008984";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Retard Mental Moyen";="0";="0";="50";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870007739";="351 732 979 00031";="8810C";="ESAT L'ENVOL";="PARC D'ACTIVITE ROMANET";="16 RUE HUBERT CURIEN";="ZI ROMANET";="87000";="LIMOGES";="05 55 32 06 15 ";="05 55 32 48 31";="03 juillet 1989";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="870007721";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Difficultés psychologiques avec troubles du comportement";="0";="0";="72";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870008687";="268 707 528 00058";="8810C";="ESAT CDTPI - SITE DE GLANDON";;="";="LA CHABANIE";="87500";="GLANDON";="05 55 49 10 00 ";="05 55 08 19 10";="01 janvier 1996";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="19";="Etablissement Social et Médico-Social Départemental";="34";="ARS / DG dotation globale";;;="870008695";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Retard Mental Léger";="0";="0";="30";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870014461";="775 624 075 01607";="8810C";="ESAT ANDRE CHEVALIER";;="1 IMPASSE DES MAISONS NEUVES";="BP 22";="87300";="BELLAC";="05 55 60 93 40 ";="05 55 60 93 41";="01 octobre 1998";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="61";="Association Loi 1901 Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="590799730";="";="Aide par le travail pour Adultes Handicapés";="Externat";="Déficience Intellectuelle (sans autre indication)";="0";="0";="40";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
="870016177";="751 631 235 00098";="8810B";="ESAT TRISOMIE 21 HORS LES MURS 87";;="14 RUE CRUVEILHIER";;="87100";="LIMOGES";="05 55 34 43 17 ";;="19 février 2008";="246";="Etablissement et Service d'Aide par le Travail (E.S.A.T.)";="60";="Association Loi 1901 non Reconnue d'Utilité Publique";="34";="ARS / DG dotation globale";;;="330050048";="";="Aide par le travail pour Adultes Handicapés";="Accueil de Jour";="Tous Types de Déficiences Pers.Handicap.(sans autre indic.)";="0";="0";="20";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";
